,t,x,y,z,e,label
377,2021-03-19 18:45:00,549963.29,4432535.72,914.58,10814.79,0
378,2021-03-19 19:34:00,549998.5,4432681.27,906.86,14443.51,0
379,2021-03-19 22:01:00,549964.84,4432608.72,917.87,5425.39,0
380,2021-03-20 00:23:00,549938.93,4432531.51,916.29,4080.97,0
381,2021-03-20 00:47:00,549939.55,4432543.59,913.36,3834.57,0
382,2021-03-20 01:40:00,549949.94,4432546.31,915.92,3967.84,0
383,2021-03-20 03:38:00,550000.29,4432556.84,908.26,7450.01,0
384,2021-03-20 06:36:00,550100.96,4432698.19,912.45,4307.96,0
385,2021-03-20 10:03:00,549875.87,4432692.47,940.4,4252.35,0
386,2021-03-20 15:27:00,550008.49,4432763.08,903.41,3826.74,0
387,2021-03-20 16:54:00,549898.58,4432546.2,916.98,4722.45,0
388,2021-03-21 05:33:00,549929.3,4432580.05,915.77,8297.98,0
389,2021-03-21 14:57:00,549947.58,4432543.69,906.08,9760.14,0
390,2021-03-21 15:28:00,549941.33,4432544.55,910.1,3997.61,0
391,2021-03-21 22:57:00,549899.57,4432546.35,914.42,6314.65,0
392,2021-03-22 03:19:00,549982.75,4432602.77,914.36,1431.02,0
393,2021-03-22 04:27:00,549970.29,4432585.41,913.16,1387.66,0
394,2021-03-22 05:10:00,549892.42,4432528.4,906.27,11455.82,0
395,2021-03-22 15:07:00,549974.4,4432697.67,914.4,2405.7,0
396,2021-03-23 13:45:00,549963.31,4432646.23,900.38,5793.88,0
397,2021-03-23 14:30:00,549925.46,4432716.6,916.43,3181.55,0
398,2021-03-23 14:47:00,549999.09,4432711.5,904.48,2251.94,0
399,2021-03-23 18:42:00,549932.96,4432608.01,944.72,4157.79,0
400,2021-03-23 20:23:00,549941.07,4432723.42,911.68,6654.18,0
401,2021-03-23 20:32:00,550034.23,4432601.57,905.75,1944.83,0
402,2021-03-23 21:52:00,549873.47,4432537.42,901.88,2272.16,0
403,2021-03-24 06:17:00,549947.84,4432547.43,911.12,8207.72,0
404,2021-03-24 10:47:00,549919.04,4432635.84,945.59,3900.14,0
405,2021-03-24 11:01:00,549995.45,4432552.58,914.05,3602.71,0
406,2021-03-24 11:09:00,549934.28,4432614.31,917.6,6228.76,0
407,2021-03-24 11:35:00,549968.47,4432630.01,914.01,5693.43,0
408,2021-03-24 11:44:00,550010.52,4432597.65,913.23,4832.02,0
409,2021-03-24 11:53:00,549925.42,4432612.79,930.45,12871.66,0
410,2021-03-24 19:36:00,549885.32,4432550.79,921.65,6625.09,0
411,2021-03-25 01:37:00,549907.52,4432522.65,900.46,3213.71,0
412,2021-03-25 06:12:00,549930.18,4432615.8,917.6,5143.05,0
413,2021-03-25 09:54:00,549899.81,4432551.63,919.96,6307.52,0
414,2021-03-25 11:06:00,549945.11,4432574.68,904.72,12940.2,0
415,2021-03-25 16:23:00,549958.87,4432718.56,909.4,7608.7,0
416,2021-03-25 18:36:00,549976.38,4432606.27,915.77,4203.52,0
417,2021-03-25 23:25:00,549918.01,4432710.44,916.87,5775.73,0
418,2021-03-26 00:54:00,550297.72,4432698.43,927.39,8501.93,0
419,2021-03-26 05:13:00,549939.58,4432624.28,922.18,5912.4,0
420,2021-03-26 05:21:00,549937.92,4432666.74,899.47,10505.76,0
421,2021-03-26 15:40:00,549953.91,4432644.87,899.37,6857.44,0
422,2021-03-26 22:48:00,549910.94,4432687.26,950.23,4696.36,0
423,2021-03-26 23:06:00,549949.81,4432695.94,932.31,7263.53,0
424,2021-03-27 02:24:00,549960.23,4432548.95,916.9,5642.73,0
425,2021-03-27 03:22:00,549955.6,4432664.38,923.49,6587.18,0
426,2021-03-27 05:09:00,549772.3,4432551.21,907.77,7188.87,0
427,2021-03-27 11:30:00,549956.98,4432728.03,909.55,8463.47,0
428,2021-03-27 11:33:00,549948.42,4432679.62,913.12,9686.46,0
429,2021-03-27 14:39:00,550013.12,4432665.01,912.89,10032.18,0
430,2021-03-27 18:31:00,549893.29,4432586.54,914.68,6958.45,0
431,2021-03-27 18:37:00,549986.47,4432618.8,916.95,12582.9,0
432,2021-03-27 19:15:00,549971.23,4432695.59,919.63,8826.26,0
433,2021-03-28 04:43:00,549959.63,4432544.43,916.73,11946.22,0
434,2021-03-28 19:35:00,549971.51,4432679.98,921.22,6860.98,0
435,2021-03-28 23:13:00,549950.02,4432540.93,907.26,6831.94,0
436,2021-03-28 23:43:00,549996.21,4432649.8,899.26,6330.9,0
437,2021-03-29 02:49:00,549907.18,4432697.18,928.85,8868.7,0
438,2021-03-29 08:03:00,549851.64,4432665.87,941.92,8092.61,0
439,2021-03-29 11:49:00,549897.74,4432548.29,915.24,5874.83,0
440,2021-03-30 00:44:00,549919.94,4432640.34,900.61,6332.3,0
441,2021-03-30 03:50:00,549955.08,4432724.49,914.42,5077.45,0
442,2021-03-30 04:08:00,550000.63,4432635.77,900.28,5577.45,0
443,2021-03-30 06:14:00,549937.91,4432614.09,917.59,6729.77,0
444,2021-03-30 09:29:00,549908.76,4432538.34,910.88,11043.48,0
445,2021-03-30 12:09:00,549939.58,4432641.88,906.63,6049.43,0
446,2021-03-31 00:01:00,549922.59,4432620.65,907.69,5345.14,0
447,2021-03-31 07:27:00,549989.33,4432708.36,914.34,8182.56,0
448,2021-03-31 10:48:00,549911.46,4432661.68,909.14,3564.71,0
449,2021-03-31 16:31:00,550013.01,4432573.05,916.84,4543.88,0
450,2021-03-31 18:12:00,549994.39,4432632.39,911.61,5047.03,0
451,2021-03-31 21:06:00,549991.49,4432654.08,914.28,5136.28,0
452,2021-03-31 23:47:00,549962.78,4432718.75,918.93,3331.68,0
453,2021-04-01 02:01:00,550005.49,4432565.7,916.81,5023.84,0
454,2021-04-01 11:22:00,549951.51,4432565.07,905.1,7093.52,0
455,2021-04-01 14:22:00,549955.26,4432580.44,917,6046.26,0
456,2021-04-01 16:09:00,549966.44,4432595.77,904.56,3436.02,0
457,2021-04-02 00:23:00,550028.73,4432605.22,912.54,3410.98,0
458,2021-04-02 02:42:00,549944.73,4432582.23,917.55,2589.86,0
459,2021-04-02 08:20:00,549902.9,4432547.16,916.49,4468.72,0
460,2021-04-02 11:24:00,549966.44,4432671.4,905.34,3462.78,0
461,2021-04-02 11:42:00,549921.23,4432854.61,918.28,1753.96,0
462,2021-04-02 12:46:00,549950.8,4432551.6,903.94,2191.1,0
463,2021-04-02 15:49:00,549933.47,4432543.48,901.41,2690.98,0
464,2021-04-02 17:08:00,550286.13,4432835.06,924.99,10539.93,0
465,2021-04-03 00:48:00,549973.46,4432667.22,899.91,5171.93,0
466,2021-04-03 01:42:00,549952.29,4432610.63,917.59,4792.62,0
467,2021-04-03 06:12:00,549868.63,4432744.38,925.15,3929.39,0
468,2021-04-03 08:01:00,549925.67,4432637.79,906.92,5501.36,0
469,2021-04-03 11:33:00,550000.13,4432653.44,912.55,3500.4,0
470,2021-04-03 17:21:00,549961.53,4432649.32,918.73,2887.4,0
471,2021-04-03 18:00:00,550039.78,4432587.6,903.06,2757.04,0
472,2021-04-03 18:21:00,549935.78,4432657.63,924.43,7876.47,0
473,2021-04-03 18:27:00,549919.1,4432727.87,911.4,5481.44,0
474,2021-04-03 23:19:00,549895.79,4432545.84,915.79,3658.07,0
475,2021-04-04 00:03:00,549990.92,4432612.76,914.96,5761.82,0
476,2021-04-04 03:31:00,549913.67,4432564.93,915.04,8505.51,0
477,2021-04-04 04:44:00,549938.56,4432673.45,913.03,4732.36,0
478,2021-04-04 05:30:00,549947.43,4432655.3,904.87,3739.03,0
479,2021-04-04 07:56:00,549947.96,4432722,914.06,4849.32,0
480,2021-04-04 11:49:00,549894.48,4432546.18,919.44,4947.06,0
481,2021-04-04 13:21:00,549881.79,4432680.74,911.03,3808.67,0
482,2021-04-04 16:01:00,549933.56,4432616.82,915.9,6166.55,0
483,2021-04-04 18:05:00,549974.61,4432657.16,908.33,5861.74,0
484,2021-04-05 00:31:00,549994.68,4432681.24,913.18,6537.11,0
485,2021-04-05 00:57:00,550036.55,4432544.29,908.14,7442.84,0
486,2021-04-05 01:49:00,549930.92,4432657.29,930.95,9566.19,0
487,2021-04-05 02:59:00,549929.38,4432545.03,912.13,7194.32,0
488,2021-04-05 08:33:00,549948.31,4432680.13,903.91,4782.48,0
489,2021-04-05 13:26:00,549903.53,4432588.37,917,4340.46,0
490,2021-04-05 21:21:00,549971.68,4432702.52,910.83,3858.04,0
491,2021-04-05 23:58:00,549889.62,4432658.53,916.55,3554.8,0
492,2021-04-06 02:22:00,549938.22,4432613.4,917.6,6180.83,0
493,2021-04-06 19:20:00,549908.04,4432600.02,916.86,10318.38,0
494,2021-04-07 02:57:00,549901.83,4432562.85,899.56,5652.29,0
495,2021-04-07 04:19:00,549930.73,4432703.63,935.12,5342.59,0
496,2021-04-07 06:10:00,549960.98,4432645.98,927.31,12917.77,0
497,2021-04-07 07:52:00,549984.59,4432798.17,904.37,5650.55,0
498,2021-04-07 09:10:00,549975.97,4432591.54,904.77,6149.79,0
499,2021-04-07 13:47:00,549912.79,4432546.25,913.25,5527.82,0
500,2021-04-08 02:04:00,549948.3,4432684.64,912.74,3797.06,0
501,2021-04-08 05:38:00,550006.79,4432654.24,902.3,4993.37,0
502,2021-04-08 07:35:00,549920.27,4432548.86,911.3,5871.95,0
503,2021-04-08 10:17:00,549858.1,4432555.53,913.34,5948.16,0
504,2021-04-08 23:41:00,549945.31,4432712.57,903,7589.91,0
505,2021-04-09 02:37:00,549956.63,4432632.53,915.13,10098.97,0
506,2021-04-09 12:04:00,549930.18,4432688.31,920.46,6304.18,0
507,2021-04-10 02:49:00,549963.9,4432569.23,905.07,5431.09,0
508,2021-04-10 03:08:00,549962.12,4432715.35,914.41,6854.19,0
509,2021-04-10 03:22:00,550003.7,4432695.25,914.33,7971.94,0
510,2021-04-10 11:53:00,549976.39,4432729.59,904.09,9453.76,0
511,2021-04-10 13:34:00,549983.8,4432717.93,906.39,8138.55,0
512,2021-04-10 13:34:00,549936.55,4432707.03,915.3,5199.53,0
513,2021-04-11 09:47:00,549975.62,4432599.55,913.74,12006.72,0
514,2021-04-11 11:16:00,549948.46,4432720.91,912.86,12146.25,0
515,2021-04-11 11:24:00,549923.97,4432697.11,942.41,6183.97,0
516,2021-04-11 16:01:00,549910.93,4432555.82,918.62,17271.8,1
517,2021-04-11 16:36:00,549927.5,4432563.37,917.74,7243.77,0
518,2021-04-12 04:52:00,549924.59,4432812.66,909.37,4763.88,0
519,2021-04-12 10:58:00,549997.83,4432654.42,912.54,9927.55,0
520,2021-04-12 16:25:00,549946.81,4432716.4,912.87,6590.36,0
521,2021-04-12 16:45:00,549976.37,4432808.17,912.75,15330.61,0
522,2021-04-12 23:14:00,549976.41,4432617.78,901.23,5269.86,0
523,2021-04-13 00:33:00,549947.74,4432718.9,914.4,8745.25,0
524,2021-04-13 02:20:00,549885.33,4432742.13,925.82,7315.92,0
525,2021-04-13 12:17:00,549932.38,4432719,917.37,8352.9,0
526,2021-04-13 14:13:00,549962.13,4432585.82,917.46,8071.85,0
527,2021-04-13 16:51:00,549861.49,4432643.9,945.16,7269.19,0
528,2021-04-13 18:37:00,549974.94,4432736.35,915.47,9797.46,0
529,2021-04-14 11:42:00,549892.43,4432718.7,937.33,8980.75,0
530,2021-04-14 13:34:00,549833.03,4432599.09,906.45,10341.66,0
531,2021-04-14 16:50:00,549872.54,4432584.71,911.19,15348.37,0
532,2021-04-15 07:19:00,549903.35,4432554.59,904.54,2533.64,0
533,2021-04-15 09:25:00,549927,4432654.56,909.62,3775.52,0
534,2021-04-16 04:33:00,550361.71,4432702.01,947.5,10722.03,0
535,2021-04-16 15:23:00,549910.76,4432733.77,909.75,5911.82,0
536,2021-04-16 15:39:00,549950.01,4432694.23,911.54,9113.15,0
537,2021-04-16 16:07:00,549872.76,4432579.42,903.39,16442.49,1
538,2021-04-16 21:28:00,549925.23,4432607.1,903.45,9007.51,0
539,2021-04-17 00:19:00,549942.11,4432656.94,909.65,4133.36,0
540,2021-04-17 02:46:00,549934.87,4432697.61,910.73,2612.07,0
541,2021-04-17 07:41:00,549797.64,4432577.65,908.97,1350.28,0
542,2021-04-17 12:26:00,549859.24,4432746.52,924.43,1226.3,0
543,2021-04-17 14:23:00,549892.26,4432685.9,913.98,5828.55,0
544,2021-04-18 08:55:00,549938.23,4432616.72,904.03,837.13,0
545,2021-04-18 10:05:00,549950.78,4432595.9,910.34,1886.78,0
546,2021-04-18 15:47:00,549941.86,4432648.51,908.44,3395.76,0
547,2021-04-19 09:02:00,549926.23,4432726.96,899.25,4841,0
548,2021-04-19 16:05:00,549967.26,4432686.89,912.85,8193.84,0
549,2021-04-19 16:20:00,549871.01,4432588.19,915.72,11400.99,0
550,2021-04-20 05:33:00,549878.09,4432593.11,911.24,10003.5,0
551,2021-04-21 21:07:00,549814.04,4432562.45,906.96,6226.77,0
552,2021-04-22 09:48:00,549752.58,4432613.9,941.95,10893.25,0
553,2021-04-22 13:39:00,549835.68,4432599.43,910.95,16774.39,1
554,2021-04-23 01:52:00,550043.58,4432735.18,900.39,4653.82,0
555,2021-04-23 03:04:00,549854.79,4432581,910.15,13150.65,0
556,2021-04-23 05:55:00,549879.13,4432589.48,911.18,13138.68,0
557,2021-04-23 06:53:00,550010.66,4432742.15,911.78,6240.54,0
558,2021-04-23 07:08:00,549884.65,4432589.93,910.98,8053.13,0
559,2021-04-23 10:26:00,549895.41,4432683.44,911.63,11204.38,0
560,2021-04-23 11:21:00,549858.71,4432587.95,908.44,11665.94,0
561,2021-04-23 17:22:00,549993.48,4432748.12,914.29,4503.9,0
562,2021-04-24 02:03:00,549760.5,4432749.52,924.1,1632.06,0
563,2021-04-25 01:57:00,549818.01,4432749.57,918.93,6470.75,0
564,2021-04-25 02:53:00,549842.89,4432723.68,925.51,3892.43,0
565,2021-04-27 13:18:00,549875.85,4432646.83,934.35,8554.99,0
566,2021-04-27 17:45:00,549934.81,4432727.5,906,8633.79,0
567,2021-04-28 03:08:00,549899.2,4432690.83,906.53,6197.05,0
568,2021-04-28 09:03:00,549923.99,4432689.92,933.47,7743.23,0
569,2021-04-28 12:51:00,549862.32,4432743.01,926.52,4749.93,0
570,2021-04-29 00:46:00,549933.37,4432760.79,921.99,8459.88,0
571,2021-04-29 00:56:00,549956.21,4432639.26,901.12,4897.18,0
572,2021-04-29 01:01:00,549943.72,4432721.24,899.4,4166.18,0
573,2021-04-29 04:02:00,549800.95,4432740.53,905.88,4638.75,0
574,2021-04-29 06:34:00,549906.61,4432675.52,903.02,7923.71,0
575,2021-04-29 09:42:00,549901.11,4432661.06,914.8,5446.36,0
576,2021-04-29 13:40:00,549904.79,4432688.5,900.94,8621.83,0
577,2021-04-29 18:26:00,549923.74,4432636.85,910.87,6808.88,0
578,2021-04-30 10:01:00,549929.81,4432684.06,900.81,4682.99,0
579,2021-04-30 10:35:00,549911.4,4432665.37,913.95,6826.13,0
580,2021-04-30 12:32:00,549922.12,4432658.01,913.5,6034.98,0
581,2021-04-30 13:37:00,549840.3,4432604.11,926.39,5524.36,0
582,2021-04-30 15:41:00,549926.05,4432668.52,945.27,7120.54,0
583,2021-04-30 17:01:00,549919.77,4432698.98,905,4833.75,0
584,2021-05-01 02:14:00,549888.21,4432666.4,901.57,4572.18,0
585,2021-05-01 12:27:00,549954.7,4432690.75,911.13,4322.37,0
586,2021-05-02 03:23:00,549850.49,4432585.85,917.32,9970.88,0
587,2021-05-02 05:42:00,549969.23,4432713.87,940.05,4307.29,0
588,2021-05-03 10:05:00,549935.2,4432740.79,900.61,4432.42,0
589,2021-05-03 15:12:00,550117.72,4432654.08,905.47,5687.6,0
590,2021-05-04 02:51:00,549950,4432706.98,907.66,7318.42,0
591,2021-05-04 12:09:00,549931.47,4432788.1,906.44,2729.19,0
592,2021-05-04 12:15:00,549867.17,4432833.67,909.46,2829.75,0
593,2021-05-05 15:03:00,549868.35,4432589.85,907.23,5997.54,0
594,2021-05-05 16:46:00,549950.2,4432706.72,909.63,10791.88,0
595,2021-05-06 02:38:00,549818.52,4432626.27,918.46,4468.85,0
596,2021-05-07 12:12:00,549901.07,4432546.68,900.54,3148.49,0
597,2021-05-08 00:26:00,549769.96,4432552.48,900.1,3606.81,0
598,2021-05-08 07:43:00,549788.85,4432574.51,910.51,3813.28,0
599,2021-05-09 00:48:00,550047.1,4432774.14,915.35,1384.68,0
600,2021-05-09 01:48:00,549834.88,4432794.9,916.85,6542.16,0
601,2021-05-09 05:48:00,549781.86,4432619.58,944.05,2669.35,0
602,2021-05-09 06:19:00,549782.98,4432637.1,951.42,3050.24,0
603,2021-05-09 06:40:00,549806.62,4432700.16,927.37,1844.85,0
604,2021-05-09 08:33:00,550002.75,4432827.06,902.79,1710.56,0
605,2021-05-09 10:11:00,549686.9,4432594.65,924.18,1469.02,0
606,2021-05-09 10:31:00,549835.04,4432602.81,922.76,8260.62,0
607,2021-05-09 11:14:00,549705.17,4432571.83,908.04,1411.87,0
608,2021-05-09 12:20:00,549860.19,4432699.33,936.18,3962.99,0
609,2021-05-10 00:31:00,549843.87,4432653.11,915.88,1104.36,0
610,2021-05-10 01:02:00,549820.82,4432730.35,918.39,6651.9,0
611,2021-05-10 15:38:00,549860.07,4432628.81,924.05,1881.83,0
612,2021-05-10 16:45:00,549849.92,4432886.59,920.39,936.14,0
613,2021-05-10 18:36:00,549843.71,4432824.57,913.17,928.39,0
614,2021-05-11 06:11:00,549857.07,4432916.39,907.77,3108.62,0
615,2021-05-11 07:14:00,549748.85,4432780.42,931.5,1295.12,0
616,2021-05-11 07:50:00,549645.34,4432755.16,929.37,1740.37,0
617,2021-05-11 14:13:00,549921.48,4432645.7,914.54,3755.08,0
618,2021-05-11 22:47:00,549812.75,4432735.43,908.54,1473.37,0
619,2021-05-11 23:38:00,549779.42,4432775.87,900.67,4659.17,0
620,2021-05-12 08:29:00,549837.7,4432758.35,917.08,1240.06,0
621,2021-05-12 11:51:00,549827.53,4432767.02,931.22,9020.45,0
622,2021-05-13 06:54:00,549953.66,4432650.45,901.12,2024.98,0
623,2021-05-13 08:56:00,549808.6,4432780.83,910.84,1280.74,0
624,2021-05-13 15:38:00,549819.22,4432747.89,914.22,4339.25,0
625,2021-05-13 16:51:00,549825.11,4432626.11,900.27,1113.38,0
626,2021-05-13 23:40:00,549886.17,4432694.77,940.74,3219.15,0
627,2021-05-14 01:39:00,549876.6,4432711.2,917.6,1786.66,0
628,2021-05-14 01:41:00,549810.73,4432731.72,901.5,3518.82,0
629,2021-05-14 02:37:00,549803.46,4432737.06,917.92,13053.94,0
630,2021-05-14 11:11:00,549726.25,4432548.57,899.06,1686.39,0
631,2021-05-14 14:17:00,549807.25,4432779.85,904.01,3643.78,0
632,2021-05-14 18:02:00,549862.3,4432709.13,904.05,9160.58,0
633,2021-05-15 01:09:00,549765.11,4432776.02,919.03,7261.6,0
634,2021-05-15 13:24:00,549827.56,4432869.61,920.69,5212.84,0
635,2021-05-16 13:07:00,549801.6,4432730.13,921.77,2838.39,0
636,2021-05-16 14:58:00,549815.18,4432778.39,908.24,8322.82,0
637,2021-05-16 17:24:00,549647.23,4432595.42,933.77,3297.95,0
638,2021-05-17 00:24:00,549877.46,4432813.51,921.39,9150.38,0
639,2021-05-17 08:58:00,549811.32,4432753.5,904.93,5224.16,0
640,2021-05-17 13:28:00,549861.08,4432796.75,899.42,6019.23,0
641,2021-05-17 22:41:00,549806.85,4432595.44,911.15,4412.62,0
642,2021-05-18 04:16:00,549802.93,4432640.22,906.72,8591.53,0
643,2021-05-18 05:39:00,549795.73,4432613.62,922.69,5694.63,0
644,2021-05-18 05:52:00,549853.84,4432591.13,924.4,6934.29,0
645,2021-05-18 11:03:00,549841.26,4432591.46,918.2,7221.85,0
646,2021-05-18 11:40:00,549814.06,4432737.6,926.98,7458.29,0
647,2021-05-18 15:54:00,549800.62,4432616.64,919.4,6156.56,0
648,2021-05-18 16:08:00,549808.61,4432693.02,934.36,7590.71,0
649,2021-05-18 18:14:00,549794.5,4432634.79,915.56,5378.98,0
650,2021-05-18 20:53:00,549805.23,4432598.4,927.77,3483.71,0
651,2021-05-19 02:36:00,549807.34,4432866.56,915.21,4166.35,0
652,2021-05-19 02:59:00,549820.8,4432663.21,924.41,6222.25,0
653,2021-05-19 06:14:00,549854.11,4432831.08,911.35,5038.25,0
654,2021-05-19 07:06:00,549826.22,4432622.28,918.17,4480.36,0
655,2021-05-19 07:11:00,549887.72,4432813.67,907.94,4197.24,0
656,2021-05-19 14:07:00,549795.86,4432616.6,910.65,6777.61,0
657,2021-05-19 20:57:00,549824.21,4432613.51,925.8,7753.45,0
658,2021-05-20 02:06:00,549837.2,4432820.17,907.77,3340.07,0
659,2021-05-20 04:20:00,549710.71,4432739.72,940.09,3508.68,0
660,2021-05-20 12:10:00,549679.64,4432939.63,912.49,2534.76,0
661,2021-05-20 13:57:00,549772.95,4432595.19,915.3,12477.83,0
662,2021-05-20 14:46:00,549691.03,4432778.94,937.9,11534.82,0
663,2021-05-20 15:31:00,549792.97,4432627.98,901.39,6158.62,0
664,2021-05-21 00:57:00,549811.82,4432619.25,918.53,3439.07,0
665,2021-05-21 00:58:00,549807.03,4432619.43,900.76,7961.55,0
666,2021-05-21 02:53:00,549837.22,4432840.23,916.84,3053.5,0
667,2021-05-21 04:02:00,549831.49,4432627.25,902.9,7547.28,0
668,2021-05-21 04:44:00,549779.93,4432600.28,918.14,8836.08,0
669,2021-05-21 05:22:00,549840.74,4432627.65,920.89,4048.64,0
670,2021-05-21 07:18:00,549897,4432666.12,903.02,4480.73,0
671,2021-05-21 08:30:00,549818.01,4432600.4,924.16,6126.49,0
672,2021-05-21 11:09:00,549860.9,4432663.43,903.59,4510.65,0
673,2021-05-22 02:28:00,549847.35,4432727.32,902.02,6714.62,0
674,2021-05-22 02:35:00,549858.05,4432650.56,921.33,3537.87,0
675,2021-05-22 05:09:00,549698.24,4432780.39,906.8,3472.15,0
676,2021-05-22 05:16:00,549821.36,4432764.52,917.93,3447.81,0
677,2021-05-22 07:16:00,549819.52,4432646.78,911.29,4044.64,0
678,2021-05-22 09:47:00,549817.24,4432596.95,918.49,6703.81,0
679,2021-05-22 14:37:00,549792.61,4432673.62,934.61,3258.87,0
680,2021-05-22 17:02:00,549839.45,4432605.62,905.66,5348.73,0
681,2021-05-22 18:20:00,549835.02,4432659.23,927.3,5321.83,0
682,2021-05-22 23:06:00,549829.28,4432877.61,913.18,4233.36,0
683,2021-05-23 03:53:00,549875.18,4432763.65,930.37,3578.12,0
684,2021-05-23 05:07:00,549846.5,4432764.71,902.26,4263.67,0
685,2021-05-23 08:18:00,549841.49,4432645.14,916.49,3657,0
686,2021-05-23 12:17:00,549807.86,4432624.53,902.07,3811.52,0
687,2021-05-23 23:30:00,549737.72,4432748.39,933.18,3633.45,0
688,2021-05-24 00:19:00,549802.9,4432886.33,917.11,5719.51,0
689,2021-05-24 10:00:00,549837.11,4432634.41,908.12,5641.7,0
690,2021-05-24 11:02:00,549680.94,4432612.09,943.39,4888.33,0
691,2021-05-24 12:42:00,549696.41,4432795.02,928.87,6400.02,0
692,2021-05-24 21:29:00,549931.91,4432870.06,907.48,2891.84,0
693,2021-05-25 11:57:00,549797.96,4432864.81,920.68,5923.78,0
694,2021-05-25 12:03:00,549808.15,4432765.66,899.06,7270.98,0
695,2021-05-26 08:43:00,549813.87,4432719.58,939.68,4580.77,0
696,2021-05-26 09:47:00,549694.07,4432776.26,952.22,2466.95,0
697,2021-05-26 10:03:00,549754.89,4432703.89,921.26,2780.4,0
698,2021-05-26 11:19:00,549789.47,4432866.58,908.17,2971.8,0
699,2021-05-26 12:25:00,549813.4,4432815.81,916.55,3283.71,0
700,2021-05-26 15:02:00,549920.6,4432731.13,911.61,2969.56,0
